SMILES,Title,Actividad,IC50
CSc1ccc(cc1)-c1cc(CNC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc3ccccc3o2)ccn1,BD-877,1,16
FC(F)(F)c1ncc(cn1)-c1ccnc(CNC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc3ccccc3o2)c1,BD-878,1,16
O=C(NCc1cccc(SCc2ccccc2)c1)C1CCCN1S(=O)(=O)c1cc2ccccc2o1,BD-879,1,16
F[C@@H]1C[C@H](N(C1)S(=O)(=O)c1ccc(F)cc1)C(=O)NCc1cc(F)cc(c1)-c1ccc(nc1)C(F)(F)F,BD-880,1,16
NC(=O)c1sc2ncn(Cc3nc(C[C@H](O)c4ccc(Cl)cc4)no3)c(=O)c2c1Cl,BD-881,1,16
Cc1ccc(cc1)[C@H]1C[C@@H](CO1)c1noc(Cn2cnc3ncn(C)c3c2=O)n1,BD-882,1,16.1
Cn1c2c(ccc1=O)ncn(Cc1nc(no1)[C@H]1[C@@H]3CC(=C[C@H]13)c1ccccc1)c2=O,BD-883,1,16.1
Cn1nnc2nc(N)n(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3ccc(Cl)cc3)c(=O)c12,BD-884,1,16.1
Clc1ccc(cc1)[C@H]1C[C@@H](C1)n1nc(Cn2cnc3ncccc3c2=O)oc1=O,BD-885,1,16.2
Fc1ccc(cc1)S(=O)(=O)N1C2CC(C2)[C@H]1C(=O)NCc1cc(ncc1C1CC1)-c1cnc(nc1)C(F)(F)F,BD-886,1,16.3
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3ccc(F)c(Cl)c3)c(=O)c12,BD-887,1,16.4
Fc1ccc(cc1)[C@H]1C[C@@H](CO1)c1noc(Cn2ncc3ncccc3c2=O)n1,BD-888,1,16.6
Cn1cnc2ncn(Cc3nc(no3)[C@H]3C[C@H](Cc4cccc(Cl)c4)C3)c(=O)c12,BD-889,1,16.6
Cn1cnc2ncn(Cc3nc(no3)[C@H]3[C@@H]4CC(=C[C@H]34)c3ccc4ccncc4c3)c(=O)c12,BD-890,1,16.6
CCc1sc2n(C)c(=O)n(C)c(=O)c2c1CC(=O)Nc1nc(cs1)-c1ccc(c(F)c1)C(F)(F)F,BD-891,1,16.73
Fc1ccc(cc1)S(=O)(=O)N1C2CC(C2)[C@H]1C(=O)NCc1cc(c(F)cn1)-c1cnc(nc1)C(F)(F)F,BD-892,1,16.8
Cn1cnc2ncn(Cc3nc(no3)[C@H]3[C@@H]4CC(=C[C@H]34)c3cnco3)c(=O)c12,BD-893,1,16.8
F[C@@]1(C[C@@H](C1)n1nc(Cn2cnc3ncccc3c2=O)oc1=O)c1ccc(Cl)cc1,BD-894,1,16.8
Cn1cnc2ncn(Cc3nc(no3)[C@H]3[C@@H]4CC(=C[C@H]34)c3cccc(F)c3F)c(=O)c12,BD-895,1,16.9
Cc1c(sc2ncn(Cc3nnn(C[C@H](O)c4cc5ccc(F)cc5o4)n3)c(=O)c12)C(N)=O,BD-896,1,17
C[C@H](NS(=O)(=O)c1cc2cc(F)ccc2o1)C(=O)NCc1cc(ccn1)-c1ccc(OC(F)(F)F)cc1,BD-897,1,17
C[C@@H](C(=O)Nc1cncc(n1)-c1ccc(nc1)C(F)(F)F)n1cnc2n(C)c(=O)n(Cc3cc(C)on3)c(=O)c12,BD-898,1,17
Cn1c2ncn(CC(=O)Nc3csc(n3)-c3ccc(Cl)cc3)c2c(=O)n(Cc2ccccn2)c1=O,BD-899,1,17
Cc1noc(Cn2c(=O)n(C)c3ncn(CC(N)=O)c3c2=O)n1,BD-900,1,17
Cc1cc(Cn2c(=O)n(C)c3ncn(CC(N)=O)c3c2=O)no1,BD-901,1,17
Cc1cc(Cn2c(=O)n(C)c3ncn(CC(=O)Nc4cccc(n4)-c4cnc(C)c(F)c4)c3c2=O)no1,BD-902,1,17
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3cccc(F)c3)c(=O)c12,BD-903,1,17
Cn1cnc2nc(N)n(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3ccc(Cl)cc3)c2c1=O,BD-904,1,17
C[C@H](NS(=O)(=O)c1cc2cc(F)ccc2o1)C(=O)NCc1cc(c(O)cn1)-c1ccc(cn1)C(F)(F)F,BD-905,1,17
Fc1ccc(cc1CNC(=O)C1CCCN1S(=O)(=O)c1cc2ccccc2o1)-c1cnc(nc1)C1CC1,BD-906,1,17
C[C@H](NS(=O)(=O)c1cc2cc(F)ccc2o1)C(=O)NCc1cc(ccn1)-c1ccc(nc1)C(F)(F)F,BD-907,1,17
F[C@@H]1C[C@H](N(C1)S(=O)(=O)c1ccc(F)cc1)C(=O)NCc1cc(ncc1F)-c1ccc(nc1)C(F)(F)F,BD-908,1,17
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CN(C[C@@H]34)c3cccc(c3)C#N)c(=O)c12,BD-909,1,17
Cn1cc(cn1)-c1cccc(c1)N1C[C@H]2[C@@H](C1)[C@@H]2c1noc(Cn2cnc3ncn(C)c3c2=O)n1,BD-910,1,17
Cn1c2noc(CC(=O)Nc3nc(cs3)-c3ccc(F)c(c3F)C(F)(F)F)c2c(=O)n(C)c1=O,BD-911,1,17.08
Fc1ccc(cc1)S(=O)(=O)N1C2CC(C2)[C@H]1C(=O)NCc1cc(ccc1C#N)-c1cnc(nc1)C(F)(F)F,BD-912,1,17.1
Cn1c2cccc(CC(=O)Nc3nc(cs3)-c3ccc(F)c(c3F)C(F)(F)F)c2c(=O)n(C)c1=O,BD-913,1,17.3
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3ccc(Cl)cc3)c(=O)c12,BD-914,1,17.6
Cn1cnc2ncn(Cc3nn([C@H]4C[C@@H](C4)Oc4cccc(Cl)c4)c(=O)o3)c(=O)c12,BD-915,1,17.7
Cn1c2occ(CC(=O)Nc3nc(cs3)-c3ccc(c(F)c3)C(F)(F)F)c2c(=O)n(C)c1=O,BD-916,1,17.74
Cn1cnc2ncn(Cc3nn([C@H]4C[C@@H](C4)c4ccc5ccccc5c4)c(=O)o3)c(=O)c12,BD-917,1,17.8
Cc1cnn2nc(N)n(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3cccc(F)c3)c(=O)c12,BD-918,1,17.9
Cc1oc2ncn(Cc3nnn(C[C@H](O)c4cc5cc(F)ccc5o4)n3)c(=O)c2c1C(N)=O,BD-919,1,18
Cn1cnc2cnn(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3ccc(Cl)cc3)c(=O)c12,BD-920,1,18
F[C@@H]1C[C@H](N(C1)S(=O)(=O)c1ccc(F)cc1)C(=O)NCc1ccnc(c1)-c1ccc(OC(F)(F)F)cc1,BD-921,1,18
Cn1cnc2ncn(Cc3nn(C[C@H](F)c4ccc(Cl)cc4)c(=O)o3)c(=O)c12,BD-922,1,18
Cc1ccnc2ncn(Cc3nn([C@H]4C[C@@](F)(C4)c4ccc(F)cc4)c(=O)o3)c(=O)c12,BD-923,1,18
C[C@H](NS(=O)(=O)c1cc2cc(F)ccc2o1)C(=O)NCc1cccc(OCc2ccc(cc2)C(F)(F)F)c1,BD-924,1,18
Cc1cnc(Cl)c2ncn(Cc3nn(CCc4ccc(Cl)cc4)c(=O)o3)c(=O)c12,BD-925,1,18
Cc1cnc(C#N)c2ncn(Cc3nn(CCc4ccc(Cl)cc4)c(=O)o3)c(=O)c12,BD-926,1,18
Cc1cc2[nH]ncc2cc1-c1ccccc1C(F)(F)F,BD-927,1,18
C[C@@H](C(=O)Nc1cccc(n1)-c1cnc(nc1)C(F)(F)F)n1cnc2n(C)c(=O)n(Cc3ccon3)c(=O)c12,BD-928,1,18
CC(=O)Nc1nc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CC(=C[C@@H]34)c3ccccc3)c(=O)c2n1C,BD-929,1,18
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CN(C[C@@H]34)c3cc(F)c(C#N)c(F)c3)c(=O)c12,BD-930,1,18
CC(C)n1c(=O)c(CNC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc3cc(F)ccc3o2)cn(-c2ccc(cn2)C(F)(F)F)c1=O,BD-931,1,18
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3CC[C@H](C3)c3ccc(F)cc3)c(=O)c12,BD-932,1,18
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CN(C[C@@H]34)c3ccc4ocnc4c3)c(=O)c12,BD-933,1,18
Cn1c2ccn(CC(=O)Nc3nc(cs3)-c3cc(Cl)c(OCCC(F)(F)F)c(Cl)c3)c2c(=O)n(C)c1=O,BD-934,1,18.05
CCc1sc2n(C)c(=O)n(C)c(=O)c2c1CC(=O)Nc1nc(cs1)-c1cc(F)c(OC(F)F)c(F)c1,BD-935,1,18.12
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CN(C[C@@H]34)c3ccc4sncc4c3)c(=O)c12,BD-936,1,18.2
CC(C)COc1c(F)cc(cc1F)-c1csc(NC(=O)Cc2coc3n(C)c(=O)n(C)c(=O)c23)n1,BD-937,1,18.2
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3ccc(Cl)cc3)c(=O)c12,BD-938,1,18.3
Cn1c2c[nH]n(CC(=O)Nc3nc(cs3)-c3cc(F)c(OCC4CCC4)c(F)c3)c2c(=O)n(C)c1=O,BD-939,1,18.37
Cn1cnc2nc(N)n(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3ccc(Cl)cc3)c(=O)c12,BD-940,1,18.4
COc1nn(cc1CC(=O)N[C@@H]1CC[C@@H]1S(=O)(=O)c1ccc(F)cc1)-c1ccc(nc1)C(F)(F)F,BD-941,1,18.5
Cn1cnc2ncn(Cc3nc(no3)[C@H]3[C@@H]4CC(=C[C@H]34)c3cccc(Cl)c3)c(=O)c12,BD-942,1,18.5
COc1nn(cc1CC(=O)N[C@@H]1CC[C@@H]1S(=O)(=O)c1ccc(F)cc1)-c1ccc(nc1)C(F)(F)F,BD-943,1,18.5
Nc1nc2ncccc2c(=O)n1Cc1nc(no1)[C@@H]1CO[C@H](C1)c1ccc(F)cc1,BD-944,1,18.7
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3ccc(F)cc3)c(=O)c12,BD-945,1,19
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3ccc(Cl)cc3)c2c1=O,BD-946,1,19
FC(F)(F)c1ccc(cc1)-c1cnnc(CNC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc3ccccc3o2)c1,BD-947,1,19
Fc1ccc2oc(cc2c1)S(=O)(=O)N1CCCC1C(=O)NCc1ccc(Oc2cccc(c2)C(F)(F)F)cc1,BD-948,1,19
Fc1ccc2oc(cc2c1)S(=O)(=O)N1CCCC1C(=O)NCc1cccc(OCc2ccncc2)c1,BD-949,1,19
Cc1c(sc2ncn(Cc3nc(C[C@H](O)c4cc5ccccc5o4)no3)c(=O)c12)C(N)=O,BD-950,1,19
CN(C)c1nc(CNC(=O)[C@@H]2CCN2S(=O)(=O)c2cc3cc(F)ccc3o2)cc(n1)-c1ccc(cc1)C(F)(F)F,BD-951,1,19
Cc1c(sc2ncn(Cc3nc(C[C@H](O)c4cc5ccccc5o4)no3)c(=O)c12)C(N)=O,BD-952,1,19
COCCCOc1cccc(c1)[C@H]1NC(=S)N=C2C1C(=O)c1ccccc21,BD-953,1,19
Fc1ccc2oc(cc2c1)S(=O)(=O)N1CCCC1C(=O)NCc1cccc(c1)-c1ccc(nc1)N1CCCC1,BD-954,1,19
Cn1cnc2ncn(Cc3nc(CCc4ccc(Cl)cc4)no3)c(=O)c12,BD-955,1,19
C[C@@H](C(=O)Nc1cncc(n1)-c1cnc(nc1)C(F)(F)F)n1cnc2n(C)c(=O)n(Cc3cc(C)on3)c(=O)c12,BD-956,1,19
Cn1c(N)nc2ncn(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3ccc(F)cc3)c(=O)c12,BD-957,1,19
Cn1cnc2ncn(Cc3nc(no3)[C@H]3C[C@H](Cc4cccc(Cl)c4)C3)c(=O)c12,BD-958,1,19
Cc1cccc(c1)N1C[C@H]2[C@@H](C1)[C@@H]2c1noc(Cn2cnc3ncn(C)c3c2=O)n1,BD-959,1,19
CC(=O)Cn1c(=O)n(C)c2ncn(CC(=O)Nc3cccc(n3)-c3ccc(Cl)cc3)c2c1=O,BD-960,1,19
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CN(C[C@@H]34)c3ccccc3F)c(=O)c12,BD-961,1,19
Cc1cc(cnc1C(F)(F)F)-c1cccc(NC(=O)Cn2cnc3n(C)c(=O)n(Cc4ccon4)c(=O)c23)n1,BD-962,1,19
Cn1cnc2ncn(Cc3nc(no3)[C@H]3[C@@H]4CC(=C[C@H]34)c3ccc(F)c(F)c3F)c(=O)c12,BD-963,1,19.1
Cn1cnc2ncn(Cc3nn(C[C@H](F)c4ccc(OC(F)(F)F)cc4)c(=O)o3)c(=O)c12,BD-964,1,19.1
Cn1cnc2ncn(Cc3nc(no3)[C@H]3[C@@H]4CC(=C[C@H]34)c3ccc(F)c(F)c3F)c(=O)c12,BD-965,1,19.1
COc1nn(cc1CNC(=O)[C@@H]1C2CC(C2)N1S(=O)(=O)c1ccc(F)cc1)-c1cnc(nc1)C(F)(F)F,BD-966,1,19.1
Cc1cnn2ncn(Cc3nc(no3)[C@@H]3[C@H]4CN(C[C@@H]34)c3cc(F)ccn3)c(=O)c12,BD-967,1,19.2
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3ccc(F)cc3)c(=O)c12,BD-968,1,19.3
Clc1ccc(cc1)[C@H]1C[C@@H](CO1)c1noc(Cn2cnc3cnccc3c2=O)n1,BD-969,1,19.3
Cn1c2nccc(CC(=O)Nc3nc(cs3)-c3ccc(F)c(c3F)C(F)(F)F)c2c(=O)n(C)c1=O,BD-970,1,19.32
Cc1cc(nc2ncn(Cc3nc(no3)[C@H]3C[C@@](F)(C3)c3ccc(Cl)cc3)c(=O)c12)C#N,BD-971,1,19.4
Fc1ccc(cc1)S(=O)(=O)[C@H]1CC[C@H]1C(=O)NCc1cn(nc1Cl)-c1ccc(cc1)C(F)(F)F,BD-972,1,19.4
Fc1ccc(cc1)S(=O)(=O)[C@H]1CC[C@H]1C(=O)NCc1cn(nc1Cl)-c1ccc(cc1)C(F)(F)F,BD-973,1,19.4
Cc1cnn2ncn(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3ccc4cn[nH]c4c3)c(=O)c12,BD-974,1,19.5
Cn1cnc2ncn(Cc3nc(no3)[C@H]3[C@@H]4CC(=C[C@H]34)c3ccc(C#N)c(F)c3)c(=O)c12,BD-975,1,19.6
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3ccc(Cl)c(Cl)c3)c(=O)c12,BD-976,1,19.7
Cc1oc2ncn(Cc3nnn(C[C@H](O)c4ccc(Cl)s4)n3)c(=O)c2c1C(N)=O,BD-977,1,20
CNC(=O)c1sc2ncn(Cc3nnn(C[C@H](O)c4ccc(Cl)cc4)n3)c(=O)c2c1C,BD-978,1,20
Cc1cc2[nH]ncc2cc1-c1ccccc1C(F)(F)F,BD-979,1,20
COc1cccc(c1)C1NC(=S)N=C2C1C(=O)c1ccccc21,BD-980,1,20
Cn1cnc2ncn(Cc3nc(CCc4ccc(Cl)cc4)no3)c(=O)c12,BD-981,1,20
Cn1cnc2ncn(Cc3nc(CCc4ccc(Cl)cc4)no3)c(=O)c12,BD-982,1,20
Cc1cc(cc(C)c1F)S(=O)(=O)N1CC[C@@H](F)[C@@H]1c1ccc(F)cc1,BD-983,1,20
C[C@@H](C(=O)Nc1cncc(n1)-c1cnc(nc1)C(F)(F)F)n1cnc2n(C)c(=O)n(Cc3nc(C)no3)c(=O)c12,BD-984,1,20
C[C@@H](C(=O)Nc1ccnc(n1)-c1cnc(nc1)N1CC2CC2C1)n1cnc2n(C)c(=O)n(CC(C)=O)c(=O)c12,BD-985,1,20
C[C@H](NS(=O)(=O)c1cc2cc(F)ccc2o1)C(=O)NCc1ccc(O)c(c1)-c1ccc(nn1)C(F)(F)F,BD-986,1,20
C[C@H](NS(=O)(=O)c1cc2cc(F)ccc2o1)C(=O)NCc1cccc(c1)-c1ccc(nn1)C(F)(F)F,BD-987,1,20
C[C@H](NS(=O)(=O)c1cc2cc(F)ccc2o1)C(=O)NCc1cc(ncn1)-c1cnc(nc1)C(F)(F)F,BD-988,1,20
FC(F)(F)c1ccc(cn1)-c1cncc(CNC(=O)C2CCCN2S(=O)(=O)c2cc3ccccc3o2)c1,BD-989,1,20
Fc1ccc2oc(cc2c1)S(=O)(=O)N1CCCC1C(=O)NCc1cccc(OCc2cccnc2)c1,BD-990,1,20
F[C@@H]1C[C@H](N(C1)S(=O)(=O)c1ccc(F)cc1)C(=O)NCc1cc(F)cc(c1)-c1ccc(nn1)C(F)(F)F,BD-991,1,20
F[C@@H]1C[C@H](N(C1)S(=O)(=O)c1ccc(F)cc1)C(=O)NCc1cc(c(F)cn1)-c1ccc(nc1)C(F)(F)F,BD-992,1,20
F[C@@H]1C[C@H](N(C1)S(=O)(=O)c1ccc(F)cc1)C(=O)NCc1cc(c(F)cn1)-c1ccc(nc1)C(F)(F)F,BD-994,1,20
CC1(F)C[C@H](N(C1)S(=O)(=O)c1ccc(F)cc1)C(=O)NCc1cc(ncn1)-c1ccc(OC(F)(F)F)cc1,BD-995,1,20
Cc1c(sc2ncn(Cc3nc(C[C@H](O)c4ccc(C)cc4)no3)c(=O)c12)C(N)=O,BD-996,1,20
Cn1cnc2ncn(Cc3nn([C@H]4C[C@@H](C4)c4ccc(Br)cc4)c(=O)o3)c(=O)c12,BD-997,1,20
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CC(=C[C@@H]34)c3ccc4[nH]ncc4c3)c(=O)c12,BD-998,1,20
Cc1ccnc2n(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3ccc(Cl)cc3)c(N)nc(=O)c12,BD-999,1,20
Cn1cnc2nc(Cl)n(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3ccc(Cl)cc3)c(=O)c12,BD-1000,1,20
CC(C)n1c(=O)c(CNC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc3cnccc3o2)cn(-c2ccc(cc2)C(F)(F)F)c1=O,BD-1001,1,20
Cc1nc(Cn2c(=O)n(C)c3ncn(CC(=O)Nc4csc(n4)-c4cnc(c(C)c4)C(F)(F)F)c3c2=O)no1,BD-1002,1,20
Fc1ccc(Nc2n[nH]c3cc(OC(F)(F)F)cnc23)cc1F,BD-1003,1,20
Cn1c2cccc(CC(=O)Nc3nc(cs3)-c3ccc(F)c(c3)C(F)(F)F)c2c(=O)n(C)c1=O,BD-1004,1,20.09
O=c1n(Cc2nc(no2)[C@@H]2[C@H]3CN(C[C@@H]23)c2ccccc2)cnc2ncccc12,BD-1005,1,20.1
F[C@@]1(C[C@@H](C1)c1noc(Cn2cnc3ncccc3c2=O)n1)c1ccc(Cl)cc1,BD-1006,1,20.2
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CN(C[C@@H]34)c3ccc(Cl)cc3)c(=O)c12,BD-1007,1,20.4
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CN(C[C@@H]34)c3cc(F)cc(Cl)c3)c(=O)c12,BD-1008,1,20.5
Cc1ncn2ncn(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3ccc(Cl)cc3)c(=O)c12,BD-1009,1,20.6
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CN(C[C@@H]34)c3cc(F)cc(F)c3)c(=O)c12,BD-1010,1,20.6
Fc1ccc(cc1)S(=O)(=O)N1C2CC(C2)[C@H]1C(=O)NCc1cc(c(Cl)cn1)-c1cnc(nc1)C(F)(F)F,BD-1011,1,20.8
Cc1c(oc2ncn(Cc3nnn(C[C@H](O)c4ccc(C)cc4)n3)c(=O)c12)C(N)=O,BD-1012,1,21
CN(C)c1nc(CNC(=O)[C@@H]2CCN2S(=O)(=O)c2cc3cc(F)ccc3o2)cc(n1)-c1ccc(cc1O)C(F)(F)F,BD-1013,1,21
Clc1ccc(SC(NC(=O)c2ccccc2)C(Cl)(Cl)Cl)cc1,BD-1014,1,21
Clc1ccc(CCc2noc(Cn3cnc4ncccc4c3=O)n2)cc1,BD-1015,1,21
C[C@@H](C(=O)Nc1cccc(n1)-c1ccc(nc1)C(F)(F)F)n1cnc2n(C)c(=O)n(CC(C)=O)c(=O)c12,BD-1016,1,21
C[C@@H](C(=O)Nc1cncc(n1)-c1cnc(cn1)N1CC2C(C1)C2(F)F)n1cnc2n(C)c(=O)n(CC(C)=O)c(=O)c12,BD-1017,1,21
Cn1c(=O)c(CNC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc3cc(F)ccc3o2)cn(-c2ccc(cc2)C(F)(F)F)c1=O,BD-1018,1,21
Clc1cccc(c1)C1=C[C@H]2[C@@H](C1)[C@@H]2c1noc(Cn2cnc3ncccc3c2=O)n1,BD-1019,1,21
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CN(C[C@@H]34)c3ccc(C#N)c(Cl)c3)c(=O)c12,BD-1020,1,21
F[C@@H]1C[C@H](N(C1)S(=O)(=O)c1ccc(F)cc1)C(=O)NCc1cc(N2CCC(CC2)C(F)(F)F)c(F)cn1,BD-1021,1,21
F[C@@H]1C[C@H](N(C1)S(=O)(=O)c1ccc(F)cc1)C(=O)NCc1cc(ncn1)-c1ccc(OC(F)(F)F)cc1,BD-1022,1,21
F[C@@H]1C[C@H](N(C1)S(=O)(=O)c1ccc(F)cc1)C(=O)NCc1cc(ncn1)-c1ccc(OC(F)(F)F)cc1,BD-1023,1,21
F[C@H]1CCN([C@@H]1C(=O)NCc1cc(ncn1)-c1ccc(nc1)C(F)(F)F)S(=O)(=O)c1ccc(F)cc1,BD-1024,1,21
Fc1ccc(cc1)S(=O)(=O)N1CC[C@@H]2C[C@]12C(=O)NCc1cc(ccc1F)-c1cnc(nc1)C(F)(F)F,BD-1025,1,21
Fc1ccc2oc(cc2c1)S(=O)(=O)N(CC1CCNCC1)CC(=O)NCc1cc(ncn1)-c1ccc(cc1)C(F)(F)F,BD-1026,1,21
Cc1c(sc2ncn(Cc3nnn(C[C@H](O)c4ccc(C)cc4)n3)c(=O)c12)C(N)=O,BD-1027,1,21
FC(F)c1ccc(cc1)-c1ccnc(CNC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc3ccccc3o2)c1,BD-1028,1,21
CN(C)c1nc(CNC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc3ccccc3o2)cc(n1)-c1ccc(cc1O)C(F)(F)F,BD-1029,1,21
Fc1ccc2oc(cc2c1)S(=O)(=O)N1CC=CC[C@H]1C(=O)NCc1cc(ccn1)-c1ccc(cn1)C(F)(F)F,BD-1030,1,21
C[C@H](NS(=O)(=O)c1cc2cc(F)ccc2o1)C(=O)NCc1ccnc(c1)-c1ccc(cc1O)C(F)(F)F,BD-1031,1,21
Fc1ccc2oc(cc2c1)S(=O)(=O)N1CCCC1C(=O)NCc1ccc(Oc2ccnc(c2)C(F)(F)F)cc1,BD-1032,1,21
Fc1ccc2oc(cc2c1)S(=O)(=O)N1CCCC1C(=O)NCc1ccc(OC(F)(F)F)cc1,BD-1033,1,21
Clc1ccc(cc1)[C@H]1C[C@@H](C1)n1nc(Cn2ccn3c(cccc3=O)c2=O)oc1=O,BD-1034,1,21.1
Cc1ccnc2ncn(Cc3nc(no3)[C@H]3C[C@@H](C3)c3ccc(Cl)cc3)c(=O)c12,BD-1035,1,21.3
Cc1cnn2ncn(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3ccc(Cl)cn3)c(=O)c12,BD-1036,1,21.3
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CN(C[C@@H]34)c3cccc(Cl)c3F)c(=O)c12,BD-1037,1,21.3
Cc1ccnc2ncn(Cc3nn([C@H]4C[C@@](F)(C4)c4ccc(cc4)C#N)c(=O)o3)c(=O)c12,BD-1038,1,21.4
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CN(C[C@@H]34)c3ccc(F)c(F)c3)c(=O)c12,BD-1039,1,21.5
Cn1cnc2ncn(Cc3nc(no3)[C@H]3[C@@H]4CC(=C[C@H]34)c3ccccc3)c(=O)c12,BD-1040,1,21.6
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CC(=C[C@@H]34)c3ccc(cc3)C#N)c(=O)c12,BD-1041,1,21.7
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CN(C[C@@H]34)c3ccc(Cl)c(F)c3)c(=O)c12,BD-1042,1,21.7
Fc1ccc(cc1)S(=O)(=O)[C@H]1CCC[C@H]1C(=O)NCc1cn(nc1C(F)(F)F)-c1ccc(nc1)C(F)(F)F,BD-1043,1,21.8
Clc1cccc(c1)C1=C[C@H]2[C@@H](C1)[C@@H]2c1noc(Cn2cnc3ncccc3c2=O)n1,BD-1044,1,21.8
Fc1ccc(cc1)S(=O)(=O)[C@H]1CCC[C@H]1C(=O)NCc1cn(nc1C(F)(F)F)-c1ccc(nc1)C(F)(F)F,BD-1045,1,21.8
CC(C)[C@H]([NH3+])C(=O)OCn1c(cs\c1=N/C(=O)Cc1csc2n(C)c(=O)n(C)c(=O)c12)-c1ccc(F)c(c1F)C(F)(F)F,BD-1046,1,21.91
NC(=O)c1csc2ncn(Cc3nnn(C[C@H](O)c4cc5cc(F)ccc5o4)n3)c(=O)c12,BD-1047,1,22
FC(F)(F)c1ccc(CSc2cccc(CNC(=O)[C@@H]3CCCN3S(=O)(=O)c3cc4ccccc4o3)c2)cc1,BD-1048,1,22
C[C@@H](C(=O)Nc1ccnc(n1)-c1ccc(nc1)N1CC2CC2C1)n1cnc2n(C)c(=O)n(CC(C)=O)c(=O)c12,BD-1049,1,22
C[C@@H](C(=O)Nc1csc(n1)-c1cnc(C)c(c1)C(F)(F)F)n1cnc2n(C)c(=O)n(CC(F)(F)F)c(=O)c12,BD-1050,1,22
CC(=O)Cn1c(=O)n(C)c2ncn(CC(N)=O)c2c1=O,BD-1051,1,22
Clc1ccc(cc1)[C@H]1C[C@@H](CO1)c1noc(Cn2cnc3CNCCc3c2=O)n1,BD-1052,1,22
Cc1nc2nc(Cl)n(C)c2c(=O)n1Cc1nc(no1)[C@@H]1CO[C@H](C1)c1ccc(Cl)cc1,BD-1053,1,22
CN(C)C(=O)c1ccc(CNC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc3ccccc3o2)cc1-c1ccc(cc1)C(F)(F)F,BD-1054,1,22
O=C(NCc1cc(ccn1)-c1ccc(cc1)C#N)[C@@H]1CCCN1S(=O)(=O)c1cc2ccccc2o1,BD-1055,1,22
FC(F)(F)c1cnc(nc1)-c1ccnc(CNC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc3ccccc3o2)c1,BD-1056,1,22
F[C@@H]1C[C@H](N(C1)S(=O)(=O)c1ccc(F)cc1)C(=O)NCc1cc(c(F)cn1)[N]1=CC=C(OC(F)(F)F)C=C1,BD-1057,1,22
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CN(C[C@@H]34)c3cccc(c3)-c3cnco3)c(=O)c12,BD-1058,1,22
F[C@@]1(C[C@@H](C1)c1noc(Cn2cnc3nccc(Cl)c3c2=O)n1)c1ccc(Cl)cc1,BD-1059,1,22
